Unnamed: 0.1,Unnamed: 0,language,rating,category,combined_text,sentiment
86737,86737,kazakh,5.0,kitchen-home-appl,"сапас бағасына сай ! дизайн өте әдемі . суд 5 минута ішінде қайнатады . пластмасса ісі жоқ ! қатты шуылдайда . 
",positive
86795,86795,kazakh,2.0,kitchen-home-appl,"маған ұнамады ,  доставка кеш келді ,  тауар дұрыс жасамайд ,  жақсы пісірмейді ,  өкініп отырмын алғаныма 
",negative
86799,86799,kazakh,5.0,kitchen-home-appl,"алғашқы мультипісіргішім ,  сондықтан асықпай таңдау жасадым жəне қателеспеппін . өте қолайлы ,  піскен тағамдар дəмді . жеткізушілерге мена каспи магазинг алғысымды білдіремін . бəрі тамаша 
",positive
86810,86810,kazakh,5.0,kitchen-home-appl,"өзіме ұнады ,  барлық тағамды жасать бересін . 
",positive
86827,86827,kazakh,5.0,kitchen-home-appl,"өте керемет . қатты ұнады 
",positive
86841,86841,kazakh,5.0,kitchen-home-appl,"алсаңыздар ,  ақшасына сапас сай . өте тамаша . ана бар тамағын нана ,  бәліштерін пісіріп ,  қуанып отыр ,  рахметін айтып . течь түбі доғал тегіс болс жақсы болатын еді . 
",positive
86846,86846,kazakh,5.0,kitchen-home-appl,"жақсы 
",positive
86854,86854,kazakh,5.0,kitchen-home-appl,"рахмет ! бәрі жақсы 
",positive
86865,86865,kazakh,5.0,kitchen-home-appl,"бәрі ойдағыдай жұмыс жасап тұр 
",positive
86875,86875,kazakh,3.0,kitchen-home-appl,"дизайн . купить такой же ,  это ,  отрабатывать 8 год . думать ,  качество улучшаться . не понравиться ,  очень шумно работать ,  дверка очень громко закрываться . захотеть тихонько подогревать ,  не получаться . 
",neutral
86880,86880,kazakh,5.0,kitchen-home-appl,"бәрі жақсы ,  маған алған затый ұнады ,  сөз жоқ ,  каспи банкіне үлкен рахмет 
",positive
86908,86908,kazakh,5.0,kitchen-home-appl,"күшті ,  керемет 
",positive
86940,86940,kazakh,5.0,kitchen-home-appl,"өте сапал блендер ! 
",positive
86943,86943,kazakh,3.0,kitchen-home-appl,"жақсы ысытада айналып жатып , "" дырт ""  деген дыбыс шығуы 
",neutral
86962,86962,kazakh,4.0,kitchen-home-appl,"ұнады . өте жақсы . 
",positive
86988,86988,kazakh,5.0,kitchen-home-appl,"супер блендер ! 
",positive
87124,87124,kazakh,5.0,kitchen-home-appl,"даус қатты шықпайды ,  ұнады . 
",positive
87132,87132,kazakh,5.0,kitchen-home-appl,"өте ыңғайлы . сапас жақсы 
",positive
87137,87137,kazakh,5.0,kitchen-home-appl,"маған өте қатты ұнады ,  ыңғайлы ,  сапал . 
",positive
87139,87139,kazakh,5.0,kitchen-home-appl,"ұнады ,  керемет 
",positive
87145,87145,kazakh,5.0,kitchen-home-appl,"жақсы маған ұнады батараеяс отырып қалған екен сосын жаңасын салып кітапшасынан сүйенсек ,  батараеяс жұмыс жасаған соң алып тастау керек екен ,  соныс ұнамайды ,  нега олай жайя қолданбасада батареян жейтін болып тұр 
",positive
87156,87156,kazakh,5.0,kitchen-home-appl,"маған қатты ұнады . өте керемет ,  дауыс өте қатты шыкпайд . артық ештенесі жоқ . ет тартқышқа не керек ,  сол заттар бар . өте керемет . алуға кеңес брать . артық орын алмайд . кішірек ,  әдемі . рахмет . 
",positive
87212,87212,kazakh,4.0,kitchen-home-appl,"бастыс маған ұнады ,  ойлағанымнан жақсы шықты течь арластыратын стақаны жоқ екен 
",positive
87284,87284,kazakh,5.0,kitchen-home-appl,"керемет ,  жақсы ,  келіншегіме алып берген едім ,  қуанып қалды 
",positive
87291,87291,kazakh,4.0,kitchen-home-appl,"мечта дүкенінің жеткізуі көп күттіргені болмас ,  бәрі жақсы . блендер маған ұнады . сапас жақсы . 
",positive
87392,87392,kazakh,5.0,kitchen-home-appl,"блендерді әлі қосып көрген жоқпын ,  жұмыс істейтініне сенемін блендерді сыйлыққа алғанмын ,  қорабы сыртындағы тозған болда ,  жыртылып қалған ! дүкендегі қызметкерлер ең болмас сыртын қараңыздаршы ,  өтініш ! интернет арқылы тапсырыс бергеннен кейін ренжітпеуге тырысыңыздаршы ! )
",positive
87412,87412,kazakh,1.0,kitchen-home-appl,"барлығын қолданбалы ,  течь бленедрің қолданды ауыр екен қызыйды көп қолданса ,  алый былать жақсы сияқты 
",negative
87426,87426,kazakh,5.0,kitchen-home-appl,"өте керемет десемде артық болмас . маған ұнады ,  ойымнан шықты . сіздергеде алуға кеңес беремін . пайдаланғаныма көп болған жоқ ,  барлығы керемет 
",positive
87435,87435,kazakh,5.0,kitchen-home-appl,"өте ыңғайлы тауар . тез ,  əрі дəмді етіп пісіреді . əлі байқамадым 
",positive
87478,87478,kazakh,5.0,kitchen-home-appl,"жақсы екен . 
",positive
87503,87503,kazakh,5.0,kitchen-home-appl,"ұнады ,  керемет екен ! 
",positive
87516,87516,kazakh,5.0,kitchen-home-appl,"жақсы ,  маған ұнады 
",positive
87519,87519,kazakh,5.0,kitchen-home-appl,"өте жақсы зат 
",positive
87645,87645,kazakh,3.0,kitchen-home-appl,"жақсы ,  тауар ұнады ,  сапасын сай деп ойлаймын ,  бірақ дауыс ұнамады ,  жан де қосымша пышағы жоқ екен ,  өкінішке орай . 
",neutral
87649,87649,kazakh,5.0,kitchen-home-appl,"күшті ,  ұнады 
",positive
87652,87652,kazakh,5.0,kitchen-home-appl,"bosch керемет техника ! барлық жағынын ойластырылган 
",positive
87657,87657,kazakh,5.0,kitchen-home-appl,"ет тартқышы өте тамаша . етті шандырын қарамай тартып шығарды . ризамыза ,  өте тамаша . ішкі корпус темир екен сыртқы корпус пластмассал екен . бәрін қолданып үлгермедім . рахмет 
",positive
87705,87705,kazakh,4.0,kitchen-home-appl,"маған ұнағаны сапас өте жақсы екен ,  пышақтары өткір . рахмет ,  bosch 
",positive
87747,87747,kazakh,5.0,kitchen-home-appl,"бәрі ұнады . қатты сәбізді ,  қабақты оңай ұнтақтады . қақпасын ашпать көктейілді ,  стақанға қуыу мүмкін емес 
",positive
87775,87775,kazakh,5.0,kitchen-home-appl,"аксион ет тартқышы керемет . қолдануға өте ыңғайлы жаман жағын байқамадым əзірге 
",positive
87831,87831,kazakh,5.0,kitchen-home-appl,"жақсы ,  бізге ұнады . басында пласмасстың дәмі болда . бір аптадан кейн кетіп қалды . кәзірше жақсы істеп тұр . 
",positive
87863,87863,kazakh,1.0,kitchen-home-appl,"қолдануға ыңғайлы ,  жақсы келгенда блендердің пышағы майысып келді ,  сол қатты ұнамады 
",negative
87940,87940,kazakh,5.0,kitchen-home-appl,"күтші . шайд дәмді дайындайда екен және өзі құйып береді екен )
",positive
87986,87986,kazakh,3.0,kitchen-home-appl,"асүйлік комбайн ұнаған жоқ ,  маған қажетті зат болмай шықты . 
",neutral
88070,88070,kazakh,5.0,kitchen-home-appl,"ayelim jaksy deydi . oz bagasyna turady . uzak kyzady . 
",positive
88082,88082,kazakh,5.0,kitchen-home-appl,"бәрі керемет 
",positive
88084,88084,kazakh,4.0,kitchen-home-appl,"тауар ұнады ,  течь жайя қызатыны болмас ,  3 саптамасында пайдаланып жүрмін 
",positive
88127,88127,kazakh,5.0,kitchen-home-appl,"өте тамаша . 
",positive
88135,88135,kazakh,1.0,kitchen-home-appl,"ұнамайды ,  нашара 
",negative
88145,88145,kazakh,5.0,kitchen-home-appl,"алуға болад ! өте тамаша ! 
",positive
88180,88180,kazakh,5.0,kitchen-home-appl,"сапас керемет 
",positive
88220,88220,kazakh,5.0,kitchen-home-appl,"тостерге сөз жоқ керемет екен ,  сатып алғаныма өте қуаныштымын . таңертең балаларым жасап беремін . ұнады бізге . 
",positive
88243,88243,kazakh,5.0,kitchen-home-appl,"қолың босой болад 
",positive
88263,88263,kazakh,5.0,kitchen-home-appl,"супер комбайн 
",positive
88264,88264,kazakh,5.0,kitchen-home-appl,"өте күшті комбайн . керемет ,  алсаңыздар өкінбейсіздер ,  барлығы күшті 
",positive
88292,88292,kazakh,5.0,kitchen-home-appl,"өте жақсы комбайн ! сатып алар кезде көп таңдадым . оса комбайнды таңдағаныма өкінбеймін ! 
",positive
88305,88305,kazakh,5.0,kitchen-home-appl,"ыңғайлы топтам 
",positive
88312,88312,kazakh,5.0,kitchen-home-appl,"отбасымызға ұнады ,  өте ыңғайлы ,  дауыс қатты емес ,  асүйге керек жинақтары бар 
",positive
88314,88314,kazakh,5.0,kitchen-home-appl,"өте жақсы ,  маған ұнады 
",positive
88322,88322,kazakh,5.0,kitchen-home-appl,"супер комбайн ! 
",positive
88324,88324,kazakh,5.0,kitchen-home-appl,"алуға тұрарлықтай ,  жақсы тауар ,  өкінбейсіз . 
",positive
88331,88331,kazakh,5.0,kitchen-home-appl,"бәрі ойымдағыдай . үлкен рахмет 
",positive
88484,88484,kazakh,4.0,kitchen-home-appl,"маған миксер ұнады . бірақ дауыс өте қатты . шумный . алайд ,  алғаныма өкінбеймін . 
",positive
88497,88497,kazakh,5.0,kitchen-home-appl,"маған ұнады ,  жақсы жұмыс істейді . 
",positive
88499,88499,kazakh,5.0,kitchen-home-appl,"керемет екен . маған ұнады . көлемі де үлкен емес . өте ыңғайлы . әзірше ойымдағыдай . 
",positive
88501,88501,kazakh,3.0,kitchen-home-appl,"тез қызып кетеді ,  5 минутын ішінде ,  күйіп кета ма деп қорқамын . байқап істетуге тур келеді . 
",neutral
88503,88503,kazakh,5.0,kitchen-home-appl,"өте жақсы 
",positive
88546,88546,kazakh,5.0,kitchen-home-appl,"барлығы түсінікті ,  ешқандай артық кнопкалар жоқ . маған ұнады сағаты жоқ екен 
",positive
88560,88560,kazakh,5.0,kitchen-home-appl,"өте жақсы ,  маған ұнады 
",positive
88590,88590,kazakh,5.0,kitchen-home-appl,"керемет . сапас жұмыс жасағанға ыңғайлы ,  маған ұнады ! 
",positive
88598,88598,kazakh,4.0,kitchen-home-appl,"жақсы ,  маған ұнады . айналым өте тамаша . ыдыс өте кішкентай . сондықтан болар 4 - 5 - ке қойғанда сыртқа шашад . 
",positive
88600,88600,kazakh,5.0,kitchen-home-appl,"маған ұнады . 
",positive
88624,88624,kazakh,5.0,kitchen-home-appl,"миксер өте жақсы ,  маған ұнады ,  жылдамдығы күшті ыдыс кішкентай екен 
",positive
88626,88626,kazakh,5.0,kitchen-home-appl,"маған ұнады . ойымнан шықты . рахмет сіздерге . 
",positive
88627,88627,kazakh,5.0,kitchen-home-appl,"маған өте ұнады . өте күшті . 
",positive
88628,88628,kazakh,5.0,kitchen-home-appl,"өте ыңғайлы ,  керемет ,  ұнады ! 
",positive
88631,88631,kazakh,5.0,kitchen-home-appl,"кіп - кішкентай ғана ап - әдемі екен . өзіме ұнады . бағасына тауар жақсы . 
",positive
88637,88637,kazakh,5.0,kitchen-home-appl,"дизайн . сложность конструкция . 
",positive
88654,88654,kazakh,5.0,kitchen-home-appl,"өте жақсы ,  заманауи құрылғы өте ыңғайлы ,  жалпа көңілімнен шықты минус жоқ 
",positive
88674,88674,kazakh,5.0,kitchen-home-appl,"өте керемет зат ,  айтарға сөз жоқ ,  қатты ұнады 
",positive
88677,88677,kazakh,5.0,kitchen-home-appl,"өте керемет ,  арманымдағы комбайн . 
",positive
88704,88704,kazakh,5.0,kitchen-home-appl,"күшті . 
",positive
88747,88747,kazakh,5.0,kitchen-home-appl,"маған ұнады ,  каспи магазин ,  сіздерге рахмет ! 
",positive
88758,88758,kazakh,5.0,kitchen-home-appl,"арзана болс да ,  өте жақсы 
",positive
88764,88764,kazakh,5.0,kitchen-home-appl,"кофе ұнтақтағыш өте жақсы . тез ұнтақтайды . 
",positive
88798,88798,kazakh,5.0,kitchen-home-appl,"жақсы зат ,  өзіме керек болып жүр еді қол жеткіздім . өте катт ұнады . алып көруге кеңес беремін 
",positive
88846,88846,kazakh,5.0,kitchen-home-appl,"мамам қатты ұнады . тамаша 
",positive
88876,88876,kazakh,5.0,kitchen-home-appl,"көркемділігі ,  түсі əдемі . ас бөлмесіге жарасып тұрады . газ сияқты үй ысып кетпейді . алған затый маған өте ұнады . қолдануға ыңғайлы ,  шəйді қайталап қайнатып отырмайсын . ауыр емес . барлық адам ,  үлкен - кіші бірдей қолдана алада . тоқ көзіне қосуға ыңғайсыз ,  өйткені шнур қысқа . 
",positive
88895,88895,kazakh,5.0,kitchen-home-appl,"жақсы ,  уақыт болмай турғанда қолдануға кушті екен . әсіресе ет кушті піседі екен 
",positive
88948,88948,kazakh,5.0,kitchen-home-appl,"маған қатты ұнады ,  бірақ әлә қолданбадым ,  өте керемет қыска толқынды пеший ,  сырт келбеті жақсы ,  керемет ! 
",positive
89006,89006,kazakh,5.0,kitchen-home-appl,"маған ұнады ,  жақсы екен 
",positive
89027,89027,kazakh,3.0,kitchen-home-appl,"үсті қызартпайды . 
",neutral
89072,89072,kazakh,5.0,kitchen-home-appl,"маған ұнады ,  бәрі жақсы ! 
",positive
89073,89073,kazakh,5.0,kitchen-home-appl,"ұнады ,  керемет ! 
",positive
89088,89088,kazakh,5.0,kitchen-home-appl,"маған тауар ұнады ! 
",positive
89149,89149,kazakh,5.0,kitchen-home-appl,"керемет 
",positive
89213,89213,kazakh,3.0,kitchen-home-appl,"бағасына сай мена қалағандай қатты ұсақтамайды екен кофені . осындай бағаға бірақ жарап тұр . сымымный кішкене мәселе 
",neutral
89242,89242,kazakh,4.0,kitchen-home-appl,"dausher dib 3000 ln silver блендерін алдым . 
 жақсы ,  бағасына лайық . қолданып жүрмін . 
",positive
89245,89245,kazakh,5.0,kitchen-home-appl,"оса бағада ең жақсы нарықтағы ұсыныс ! бағасы ,  сапас ! 
",positive
89285,89285,kazakh,5.0,kitchen-home-appl,"өте - өте жақсы ,  маған ұнады 
",positive
89292,89292,kazakh,5.0,kitchen-home-appl,"өте жақсы ,  маған ұнады ,  рахмет 
",positive
89301,89301,kazakh,5.0,kitchen-home-appl,"керемет ,  менің ойымдағыдай жұмыс жасайда . 
",positive
89306,89306,kazakh,5.0,kitchen-home-appl,"өз ойымдағыдай ,  жақсы шулы 
",positive
89325,89325,kazakh,5.0,kitchen-home-appl,"өте жақсы . отлично ！ 
",positive
89340,89340,kazakh,5.0,kitchen-home-appl,"рахмет ,  күнде пайдаланып жүрмін ,  бағасына сай 
",positive
89403,89403,kazakh,5.0,kitchen-home-appl,"бәрі супер ,  күшті ,  алғаныма өкінбеймін 
",positive
89455,89455,kazakh,4.0,kitchen-home-appl,"өзіме алдым . тауарға ризамын . әрі қарай көреміз ,  қалай жұмыс істейтінін . өте ыңғайлы ,  әдемі . сапас маған ұнады . ақшасына лайықты . ұнамайтын жерін байқамадым . 
",positive
89526,89526,kazakh,5.0,kitchen-home-appl,"өте жақсы чайник ,  маған ұнады ,  көңілімнен шықты 
",positive
89555,89555,kazakh,5.0,kitchen-home-appl,"4 минутта қайнайды . бағасына сай ,  əдемі . босой орын  ( 1.7 л басқа )  қайнауға арналған өте үлкен . балаларға түсіндіру қажет болда  ( көп құймауды көрсету керек ) . 
",positive
89560,89560,kazakh,5.0,kitchen-home-appl,"маған өте ұнады . 
",positive
89585,89585,kazakh,5.0,kitchen-home-appl,"сапал ,  рахмет kaspi . kz ! 
",positive
89599,89599,kazakh,4.0,kitchen-home-appl,"маған ұнады . 
",positive
89707,89707,kazakh,5.0,kitchen-home-appl,"ет тартқышы керемет . өте ұнады ,  жақсы істейді . етті шандыр ,  сіңіріне қарамайды ,  қиналмай өткізіп шығарады . 
",positive
89794,89794,kazakh,5.0,kitchen-home-appl,"маған сапас ұнады ,  оса tefal чайнигін 4 жыл бұрын алғанмын ,  бір сынған емес ,  әлі күнге дейін пайдаланамын ,  тағы заказ бердім 
",positive
89880,89880,kazakh,5.0,kitchen-home-appl,"әйелім өте риза . 
",positive
89908,89908,kazakh,2.0,kitchen-home-appl,"ет тартқыш өте жақсы жұмыс істейді дауыс қатты шығады 
",negative
89941,89941,kazakh,5.0,kitchen-home-appl,"керемет ет тартқышы ,  сапас ,  бәрі ұнады 
",positive
89980,89980,kazakh,5.0,kitchen-home-appl,"маған қатты ұнады ,  кәдімгі көмекші 
",positive
90123,90123,kazakh,5.0,kitchen-home-appl,"ока 
",positive
90128,90128,kazakh,5.0,kitchen-home-appl,"маған шәйнек ұнады .  2 минутта қайнатады . жан жақтан ыңғайлы . 
",positive
90176,90176,kazakh,5.0,kitchen-home-appl,"мена ғашық болып қалдым bosch msm 671x1 black қа ! бәрі тамаша . 
",positive
90177,90177,kazakh,5.0,kitchen-home-appl,"өте жақсы ,  алғаныма өкінбеймін ,  балаға дайындайтын жақсы ! 
",positive
90202,90202,kazakh,5.0,kitchen-home-appl,"тауар сапал ,  ұнады . белгіленген күннен бұрын жеткізіп берді . рахмет . 
",positive
90209,90209,kazakh,3.0,kitchen-home-appl,"тауар орташа ұнады . арзана бағасына тұрады . қорабы майысқан күйде әкелінді . бұлғауышы ұнамады ,  дұрыс айналмайд ,  босой тұрады . 
",neutral
90212,90212,kazakh,5.0,kitchen-home-appl,"күшті ,  ұнады ,  ойымнан шықты 
",positive
90218,90218,kazakh,5.0,kitchen-home-appl,"блендер өте тамаша ,  маған ұнады . әзірге жағымсыз ештеңе жоқ 
",positive
90227,90227,kazakh,5.0,kitchen-home-appl,"маған тауар ұнады ,  өте жақсы . 
",positive
90235,90235,kazakh,5.0,kitchen-home-appl,"каспи магазин өте ыңғайлы . қызмет көрсету деңгейі жоғары . өте қуатты машина . маған ұнады ,  бірақ қатты көкөністерді өткізіп көрген жоқпын . алманың шырын керемет ,  алғаныма өкінбеймин . сапал тауар . 
",positive
90244,90244,kazakh,5.0,kitchen-home-appl,"өте жаксы шырын дайындағыш . 
",positive
90276,90276,kazakh,5.0,kitchen-home-appl,"өте жақсы машинка ,  маған ұнады . бәрі жақсы ,  кемістігін байқамадым . 
",positive
90282,90282,kazakh,4.0,kitchen-home-appl,"бұл затт өз жасауым алдым . әлі қолданбалы . қарағанда бәрі ұқыпты ,  қаптамада тұр . көңілімнен шықты 
",positive
90291,90291,kazakh,5.0,kitchen-home-appl,"қолданып көрдім ,  маған ұнады . сіздерге үлкен рахмет 
",positive
90418,90418,kazakh,5.0,kitchen-home-appl,"өте жақсы . шайдың қалай қайнағаны көрініп тұрады . қазірге бәрі жақсы . 
",positive
90455,90455,kazakh,5.0,kitchen-home-appl,"өте ұнады дизайн және дыбыссіз тез қайнатады ,  су көп уақыт суымайд ,  ыстықты ұстайды . өте керемет ! 
",positive
90478,90478,kazakh,5.0,kitchen-home-appl,"тыныш жұмыс жасайда 
",positive
90556,90556,kazakh,5.0,kitchen-home-appl,"өте керемет аспап . алсаңыздар еш өкінбейсіздер . тез пісіріліп ,  тез дайын болад . супер 
",positive
90635,90635,kazakh,5.0,kitchen-home-appl,"сапас керемет ! борщить жасап көрдім . балам блендермен жеміс езба жасадым . жалпа бағасы да ,  сапас көңілден шықты . 
",positive
90648,90648,kazakh,5.0,kitchen-home-appl,"оса панасоник ет тартқышын көптен бері сатып алуда ойлап жур едім . міне ,  оған қолым жетті . маған ұнады ,  сапас өте жоғары ,  етті жақсы тартада . алуға кеңес беремін . баусым қысқа . 
",positive
90681,90681,kazakh,5.0,kitchen-home-appl,"енді сондай бағада болған соң ,  бағасына сай бола керек . әлі ай өтпеді алғаныма . бірақ әзірге жарап тұр . күріштен ,  қарақұмықтан ұн істедім . күрішті майдалай алс ,  демек басқасы айтпай - ақ түсінікті ғой . қандай блендер алсаңыз да ,  күші көбін ала керек . мынау 1400 вт бола керек . әзірге көрмедім . 
",positive
90686,90686,kazakh,5.0,kitchen-home-appl,"маған блендер қатты ұнады . ойымнать шықты . күшті жұмыс жасайда екен . 
",positive
90718,90718,kazakh,5.0,kitchen-home-appl,"маған ұнады 
",positive
90760,90760,kazakh,5.0,kitchen-home-appl,"маған қатты ұнады . барлығы ұқыпты жеткізілді . қосымша рецепт кітабы өте қажет дүние екен . кітаптің ішіндегі әрбір рецепт қарапайым түсінікті жазылған . қосымша жемістерді өткізетін тістері де керемет . 
",positive
90767,90767,kazakh,5.0,kitchen-home-appl,"бәрі жақсы ,  ұнады 
",positive
90768,90768,kazakh,5.0,kitchen-home-appl,"еттартқыш керемет . шулы емес екен . барлық жері металл . тез ,  жылда өткізеді . маған ұнады . ұнамағаны теркасы жақсы өткізбеді . майдалап жіберді . 
",positive
90783,90783,kazakh,5.0,kitchen-home-appl,"уақытында жеткізілді . маған ұнады ,  жақсы көпсітеді . 
",positive
90807,90807,kazakh,5.0,kitchen-home-appl,"өте жақсы . толықтай көңілден шықты 
",positive
90838,90838,kazakh,5.0,kitchen-home-appl,"керемет қазан ,  жақсы екен ,  қызыма ұнады . 
",positive
90856,90856,kazakh,4.0,kitchen-home-appl,"миксер өте жақсы ,  сапал . дауыс аз . екі күн пайдаланылады ,  құймақтары ,  торт ,  бисквит пісіріп жатырмыза . блендер өте кішкентай екен . бірақ сапал тауар ,  көңілимнен шықты 
",positive
90879,90879,kazakh,5.0,kitchen-home-appl,"алуға болад . бағасы жақсы . жеңіл . ыңғайлы . қатты көп дауыс шықпайды . әзірше бәрі жақсы . 
",positive
90886,90886,kazakh,5.0,kitchen-home-appl,"течь жақсы жағын айтар деп ойлаймын . миксермен бисквит пісіріп көрдім . өте жақсы көтерілді . дыбыссыз екен . маған ұнады . сатып алуға кеңес беремін . тез қызбайды . миксер өте тамаша ! жеткізуші жігіт тот өте сыпайы . каспий ,  саған көп рақмет ! әзірге кемшілік байқамадым . 
",positive
90889,90889,kazakh,5.0,kitchen-home-appl,"таңдауыма өкінбеймін ,  рахмет ,  каспи 
",positive
90922,90922,kazakh,2.0,kitchen-home-appl,"ақшасына тұрмайды ,  сапас төмен . іші ,  сырт бəрі пласмассал . маған ұнамады . сапас қытай . интернет - дүкеннен алғам ,  кері қайтара алмадым . bosch дегенге алғам . 
",negative
90942,90942,kazakh,5.0,kitchen-home-appl,"маған қатты ұнады ,  қымбаттау екен ! 
",positive
90948,90948,kazakh,5.0,kitchen-home-appl,"жақсы ,  маған ұнады . 
",positive
90949,90949,kazakh,5.0,kitchen-home-appl,"өте жақсы ет тартқыш . анама алғанмын ,  риза болда . фирмас жақсы ,  сапал деген ойлаймын 
",positive
90964,90964,kazakh,5.0,kitchen-home-appl,"өте жақсы ,  маған ұнады 
",positive
91016,91016,kazakh,1.0,kitchen-home-appl,"сок аз ,  мусор көп . ұнамады . бағасына сай емес ! 
",negative
91111,91111,kazakh,5.0,kitchen-home-appl,"керемет ! өте керемет ! маған қатты ұнады . ауызашар жасағанда қонақтарды таңғалдыруда өте жақсы көмекші болда . əзірге жоқ . 
",positive
91116,91116,kazakh,5.0,kitchen-home-appl,"барлық функцияларын толық орындай алада . рецепттер кітабы керемет течь қосымша қалыптардың аз болуында . бірақ өз бағасына лайық деп ойлаймын 
",positive
91120,91120,kazakh,1.0,kitchen-home-appl,"алғаныма 1 жыл болда . сол бойында қорабында тұр . өте жақсы әрі керек зат деп алып едім . жартылать піседі жарт шеті піспей қалады . 
",negative
91158,91158,kazakh,5.0,kitchen-home-appl,"күшті 
",positive
91178,91178,kazakh,4.0,kitchen-home-appl,"қолданған жоқпын ,  бірақ ұсқыны жақсы сияқты ,  салмағы баршылық . сатып алуға кеңес беремін 
",positive
91218,91218,kazakh,4.0,kitchen-home-appl,"өте керемет ,  маған қатты унада ,  көңілімнен шықты ,
",positive
91267,91267,kazakh,5.0,kitchen-home-appl,"каспи магазинг үлкен рахмет ! өте керемет ! бәрі ыңғайлы ,  қатты ұнады . өз жұмысын 100 %  орындайда . телефон шығады ,  қалғаны пюре болып қалса ,  оны кішкентай бал қуана жеп қояды . күнделікті пайдаланып жүрім . жоқ 
",positive
91287,91287,kazakh,5.0,kitchen-home-appl,"тез қайнайтын ,  әдемі дизайында шәйнек . көңілімізден шықты ! 
",positive
91309,91309,kazakh,5.0,kitchen-home-appl,"еттартқыш ұнады .  4 функцияс бар ,  әзірге течь еттартқышын қолдандым . сок дайындайтын ,  көкөніс турайтын бөлшектері бар дауыс өте қатты шығады екен 
",positive
91321,91321,kazakh,5.0,kitchen-home-appl,"өте жақсы деп айталамын . анама алып едім ,  анашым қатты ұнады . ең бастыс ,  уақытты үнемдеуге болад . келесі бір де өзімеде алам бұйырса . даус ұнамады . дыбыс шығаратыны . алый былать жақсы 
",positive
91331,91331,kazakh,5.0,kitchen-home-appl,"бәрі өте керемет ,  тауар айтқан уақытында айтқан жерге уақытысымен келді . маған өте ыңғайлы ,  уйд отырып ,  керекті затыма қол жеткіздім . каспи магазинг рахмет . аксион м 21.02 white өте ыңғайлы ,  маған қатты ұнады . дауыс қатты шығады . 
",positive
91334,91334,kazakh,5.0,kitchen-home-appl,"маған ұнады 
",positive
91355,91355,kazakh,5.0,kitchen-home-appl,"дауыс ғана қатты ,  жұмысы өте керемет ,  қуаныштымын 
",positive
91359,91359,kazakh,5.0,kitchen-home-appl,"керемет ,  өте жақсы 
",positive
91364,91364,kazakh,5.0,kitchen-home-appl,"тамаша ! 
",positive
91367,91367,kazakh,4.0,kitchen-home-appl,"жалпа маған ұнады . етті өте жақсы тартада ,  ұнады . үккіші де ұнады . оса бағаға өкінбейсіздер ,  алсаныздар . шырынсыққышы ұнамады ,  шырында дұрыс шығара алмайд ,  өте аз шығады . 
",positive
91372,91372,kazakh,5.0,kitchen-home-appl,"маған ұнады ,  дауыс қолданып көрдім . алсаңыз ,  өкінбейсіз 
",positive
91376,91376,kazakh,5.0,kitchen-home-appl,"каспи магазинмен алыңыздар ,  еш өкінбейсіздер . ет тартқыш өте жақсы екен ,  маған қатты ұнады . тістері өткір . үккіші өте мыкты . оса затт алғаныма қуанамын . пікірлерді окып ,  алматыдавать алдырдый . сапас өте керемет . 
",positive
91380,91380,kazakh,5.0,kitchen-home-appl,"алғаныма өкінбеймін ,  әкелген күні балықетін ,  сиыр етін тартып көрдім . уақыт үнемдеуге өте қолайлы . шырын жасауға ,  көкөністерді тартуға арналған құралдары бар . әлі пайдаланған жоқпын . отбасымызға ұнады . аздап дауыс қатты ,  бірақ барлық машиналард дауыс шығады ,  сондықтан үлкен кемшілік дей алмаймын . 
",positive
91388,91388,kazakh,5.0,kitchen-home-appl,"өте тамаша ! маған қатты ұнады . керемет сапас . томас шаңсорғышы браун блендрі де  "" 5 "" . 
",positive
91408,91408,kazakh,5.0,kitchen-home-appl,"өте ұнады . барлық функцияс керемет ,  ұнады . 
",positive
91475,91475,kazakh,1.0,kitchen-home-appl,"бір рет қолдандым ,  дұрыс істемей ,  бір жасыл кнопкас сынып қалды . енді апарып өткіземін . ұнамады тез қызып кетеді 
",negative
91477,91477,kazakh,3.0,kitchen-home-appl,"жақсы қолында ұстап тұрмайсын ,  әлі дұрыс қолданбадым ,  жақсы сияқты 
",neutral
91479,91479,kazakh,5.0,kitchen-home-appl,"өте керемет .  2 жыл бұрын алдым ,  әлі күнге қолданып келемін . тез әрі оңай торт жасау үшін . 
",positive
91511,91511,kazakh,5.0,kitchen-home-appl,"жақсы тостер ! үйде қуана дайындап жатырмыза 
",positive
91567,91567,kazakh,1.0,kitchen-home-appl,"өте жаман 
",negative
91599,91599,kazakh,5.0,kitchen-home-appl,"мулинекс еттартқышы етті жақсы үгітеді маған еттартқыштың сапас өте ұнады . оса уақытқа дейін ондай сапал еттартқыш көрмеппін . алғаныма өкінбеймін . әлі ұнамайтын жағын көрмедім . ештеңе айта алмаймын 
",positive
91656,91656,kazakh,5.0,kitchen-home-appl,"ұнады ,  жақсы . 
",positive
91762,91762,kazakh,4.0,kitchen-home-appl,"ыстығы аз . 
",positive
91763,91763,kazakh,5.0,kitchen-home-appl,"тауар жақсы ,  керемет . 
",positive
91783,91783,kazakh,5.0,kitchen-home-appl,"супер ,  күшті ,  ұнады 
",positive
